ID	Type	Generation	Formula	InChIKey	SMILES
pkc0005775	Predicted	2	C16H26O5	GQLGAADKCZKHCR-UHFFFAOYSA-N	C=C(C)C(=O)OC(CCC)OC(CCC)OC(=O)C(=C)C
pkc0005776	Predicted	2	C29H36O19	GRVODGPJNXVYRV-IVXOFTGBSA-N	C=C(OC1C=C(C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC2C=C(C(=O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=CC2O)C=CC1O)C(=O)O
pkc0005777	Predicted	2	C40H44O31P2	BVCIGMGEADTFQH-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC(=O)C(=C)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=C)C(=O)OC2C=C(C(=O)O)CC(OC(=C)C(=O)O)C2O)C1O)C(=O)O
pkc0005778	Predicted	2	C26H27O20P	ZPWXZETWTOODDZ-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC(=O)C(=C)OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)C1OC(=C)C(=O)O)C(=O)O
pkc0005779	Predicted	2	C10H11O11P	WYIYNIFYVBABBM-UHFFFAOYSA-N	C=C(OC1C(=O)C(OP(=O)(O)O)C=C(C(=O)O)C1O)C(=O)O
pkc0005780	Predicted	2	C20H20N2O11	XXOQDLXSGCVRQD-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=CC1(N)O)C(=O)OC(=O)C(=C)OC1C=C(C(=O)O)C=CC1(N)O
pkc0005781	Predicted	2	C17H24O17P2	ZUGJLSVTYVBBSV-UHFFFAOYSA-N	C=C(OC1CC(C(O)O)=CC(OP(=O)(O)O)C1O)C(=O)OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O
pkc0005782	Predicted	2	C28H42O3	UXDMUTOOGQLDHN-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4C(O)C(O)CCC4(C)C3CCC21C)C(C)(C)O
pkc0005783	Predicted	2	C37H42O29P2	BEWPDOVXFVYTAP-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC(=O)C2=CC(OP(=O)(O)O)C(O)C(OC3C(OC(=O)C4=CC(OP(=O)(O)O)C(O)C(OC(=C)C(=O)O)C4)C=C(C(=O)O)CC3OC(=C)C(=O)O)C2)C1O)C(=O)O
pkc0005784	Predicted	2	C27H33O26P3	QCAVOBIWYOMZEG-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC(=O)C1=CC(OP(=O)(O)O)C(O)C(OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)C1)C(=O)O
pkc0005785	Predicted	2	C32H50O11	ULQNUWBPIGKGDA-DMFDYLSJSA-N	C=CC(C)(CC=CC(=C)C)O[C@H]1O[C@H](COC[C@H]2O[C@H](OC(C)(C=C)CC=CC(=C)C)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O
pkc0005786	Predicted	2	C26H44O8	ZOXAYHKHVQTQNN-XNIALSRASA-N	C=CC(C)(O)CCC(OC(C)(C=C)CCC(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=C)C)C(=C)C
pkc0005787	Predicted	2	C20H22O13	VJEPRNFFTCRMQD-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OC(=O)C(=C)OC2CC(C(=O)O)=CC(O)C2O)=CC(O)C1O)C(=O)O
pkc0005788	Predicted	2	C34H34N4O6	DIIHIPDKEWLPQS-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(c(C)c5CC(O)C(=O)O)c(O)c1n2)C(CCC(=O)O)=C4C)c(C)c3C=C
pkc0005789	Predicted	2	C16H28O8	NCYLSLTZTCBILB-CUTSZIJQSA-N	C=C(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1(C)CCC(C(C)(C)O)O1
pkc0005790	Predicted	2	C28H46O3	ATHKPZVOXOURDO-UHFFFAOYSA-N	C=C(CC(O)C(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3O)C(C)C
pkc0005791	Predicted	2	C28H44O3	KDCGZUOUQXIYDX-UHFFFAOYSA-N	C=C(C(C)C)C(O)(O)CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C
pkc0005792	Predicted	2	C10H16O2	JZAHXGXIZMJQEA-UHFFFAOYSA-N	C=CC(C)=CCCC(C)(O)C=O
pkc0005793	Predicted	2	C27H24O14	WJUCQNSVEOPIQD-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)OC(=O)C(=C)OC2C=C(C(=O)O)C=CC2O)C=CC1OC1C=C(C(=O)O)C=CC1O)C(=O)O
pkc0005794	Predicted	2	C10H13NO6	PUBOHNVPHPOWSV-UHFFFAOYSA-N	C=C(OC1C=C(C(O)(O)O)C=CC1N)C(=O)O
pkc0005795	Predicted	2	C28H46O3	SZCOEXJMEUXQTO-UHFFFAOYSA-N	C=C(CC(O)C(C)C1C(O)CC2C3=CCC4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0005796	Predicted	2	C13H15O13P	FPTPQXUSQKLTQF-UHFFFAOYSA-N	C=C(OC(=O)C1=CC(O)(OP(=O)(O)O)C(O)C(OC(=C)C(=O)O)C1)C(=O)O
pkc0005797	Predicted	2	C11H20O6	XJEVPMIXWZHRML-NZFPMDFQSA-N	C=C(C)CCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0005798	Predicted	2	C34H56O7	QWMHZPHOJWGRDI-PRMHHVTCSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1(O)CC3)C(C)C
pkc0005799	Predicted	2	C10H10O4	YUKUVXVJLAVXNF-UHFFFAOYSA-N	C=C(C=O)OC1C=C(C(=O)O)C=CC1
pkc0005800	Predicted	2	C16H14O10	XVYNWPIMDLNXNX-UHFFFAOYSA-N	C=C(OC(=O)C(=C)OC(=O)C1=CC(OC(=C)C(=O)O)C(O)C=C1)C(=O)O
pkc0005801	Predicted	2	C68H66N8O8	NLUJKVKXRVUUHS-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)OC(=O)CCc1c(C)c2cc5nc(cc6[nH]c(cc7nc(cc1[nH]2)C(CCC(=O)O)=C7C)c(C)c6C=C)C(C)=C5C=C)=C4C)c(CO)c3C=C
pkc0005802	Predicted	2	C28H46O3	HIXHOKMMUFCFPW-UHFFFAOYSA-N	C=C(CCC(CO)C1CCC2C3=CCC4CC(O)C(O)CC4(C)C3CCC21C)C(C)C
pkc0005803	Predicted	2	C34H54O7	JFDPNJJKWQTNOJ-YWWKIQQWSA-N	C=C(CCC(C)C1CCC2C3=CC=C4CC(O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC4(C)C3C(O)CC21C)C(C)C
pkc0005804	Predicted	2	C20H20O11	OIQHBIPJXDKQFP-UHFFFAOYSA-N	C=C(OC1C=C(C(O)O)C=CC1OC(=O)C(=C)OC1C=C(C(=O)O)C=CC1O)C(=O)O
pkc0005805	Predicted	2	C34H36N4O5	YFXMTBBJQROBMW-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(O)O)=C4C)c(C)c3C(=C)O
pkc0005806	Predicted	2	C20H34O4	FQFPCFJOYGIUNF-UHFFFAOYSA-N	C=CC(C)(O)CCC(OC(C)(C=C)CCC(O)C(=C)C)C(C)=CO
pkc0005807	Predicted	2	C13H13NO8	IDWMQLJBYCVETI-UHFFFAOYSA-N	C=C(OC(=O)C1=CC(OC(=CO)C(=O)O)C(N)C=C1)C(=O)O
pkc0005808	Predicted	2	C32H40N2O19	ZXCUDJKIAQSYJP-CDUFRDFBSA-N	C=C(OC1C=C(C(=O)O)C=CC1N)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2OC(=O)C(=C)OC2C=C(C(=O)O)C=CC2N)[C@H]1O
pkc0005809	Predicted	2	C28H40O2	ALGGKNKOCIBQDB-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=CC(O)=C4CC(=O)CCC4(C)C3CCC21C)C(C)C
pkc0005810	Predicted	2	C16H26O7	JXLNNVYYGMSMRU-VAZACWIESA-N	C=C(C)C=CCC(C)(C=CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0005811	Predicted	2	C10H18O4	IYCDFOHCBAMLRO-UHFFFAOYSA-N	CC1(C=CO)CCC(O)(C(C)(C)O)O1
pkc0005812	Predicted	2	C20H24O20P2	AQUXHHINIIWQNP-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OC(=O)C2=CC(OP(=O)(O)O)C(O)(O)C(OC(=C)C(=O)O)C2)=CC(OP(=O)(O)O)C1O)C(=O)O
pkc0005813	Predicted	2	C28H46O3	VAGHESIWTFRXIB-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC(O)(O)C4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0005814	Predicted	2	C16H28O8	BBDIYCYCMPEWQP-LNQZYEQQSA-N	C=CC(C)(O)CCC(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)=CO
pkc0005815	Predicted	2	C28H46O3	RNFIKNMMINSRAN-UHFFFAOYSA-N	C=C(C(C)C)C(O)CC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(O)C1CC3
pkc0005816	Predicted	2	C20H20N2O11	RFSBRAFJXXCYTF-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)OC2=CC(C(=O)O)=CC(OC(=C)C(=O)O)C2N)C=C(O)C1N)C(=O)O
pkc0005817	Predicted	2	C56H86O3	ZAXHAGNBHUPKJQ-UHFFFAOYSA-N	C=C(C(C)C)C(O)CC(C)C1CCC2C3=CC=C4CC(OC5CCC6(C)C(=CC=C7C6CCC6(C)C7CCC6C(C)CC(O)C(=C)C(C)C)C5)CCC4(C)C3CCC21C
pkc0005818	Predicted	2	C20H24O18P2	QMIQBVPNJXPZNU-UHFFFAOYSA-N	C=C(C=O)OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC1C(OP(=O)(O)O)C=C(C(=O)O)CC1OC(=C)C(=O)O
pkc0005819	Predicted	2	C68H110O11	DVZBQYXMZLHSFF-YPUXRJLLSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O[C@H]2O[C@H](COC[C@H]4O[C@H](OC5CCC6(C)C7=C(CCC6C5)C5CCC(C(C)CCC(=C)C(C)C)C5(C)CC7)[C@H](O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@H](O)[C@H]2O)CC1CC3)C(C)C
pkc0005820	Predicted	2	C34H54O6	KZHGOQFXIIEGTP-BACHULDKSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O[C@H]5O[C@H](C=O)[C@@H](O)[C@H](O)[C@H]5O)CCC4(C)C3CCC21C)C(C)C
pkc0005821	Predicted	2	C29H48O3	MKKIXDPGLAICNP-UHFFFAOYSA-N	C=C(CC(O)C(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3)C(C)(C)O
pkc0005822	Predicted	2	C56H86O2	VUKLMMLUPIRCJL-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC=C4CC(OC5CC6=CC=C7C8CCC(C(C)CCC(=C)C(C)C)C8(C)CCC7C6(C)C(O)C5)CCC4(C)C3CCC21C)C(C)C
pkc0005823	Predicted	2	C28H44O3	QDQGQHAZANGPRB-UHFFFAOYSA-N	C=C(CCC(CO)C1C(O)CC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0005824	Predicted	2	C16H28O6	GQEOLIJMPUSJEE-NVRLUURRSA-N	C=CC(C)(CCC(O)C(=C)C)O[C@H]1O[C@H](CO)[C@@H](O)C[C@H]1O
pkc0005825	Predicted	2	C56H90O2	VESAMEUHGFBZIL-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(OC2CCC4(C)C5=C(CCC4C2)C2CCC(C(C)CCC(=C)C(C)C)C2(CO)CC5)CC1CC3)C(C)C
pkc0005826	Predicted	2	C19H30O7	WJPCIFRQMDRIAY-HXGFTJTPSA-N	CC1CCC2(O1)C(=CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=CCC2(C)C
pkc0005827	Predicted	2	C34H50O6	BGCGSBKXVFNFQD-AOMDMDQHSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CC(O[C@H]5O[C@H](C=O)[C@@H](O)[C@H](O)[C@H]5O)CCC4(C)C3CCC21C)C(C)C
pkc0005828	Predicted	2	C16H20O12	HZXIRUYDYJQMKO-FMELPRFPSA-N	C=C(CC(=O)OC[C@H]1O[C@H](OC(=O)CC(=C)C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O)C(=O)O
pkc0005829	Predicted	2	C62H100O6	YVOLOIHUJIKSPL-NZKJSBBUSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](OC4CCC5(C)C6=C(CCC5C4)C4CCC(C(C)CCC(=C)C(C)C)C4(C)CC6)[C@H]2O)CC1CC3)C(C)C
pkc0005830	Predicted	2	C34H56O7	ZIBYUWQHOGKGEV-ZLQYDYAZSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)C(O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC4(C)C3CCC21C)C(C)C
pkc0005831	Predicted	2	C26H34O24P2	ZHSVAXAXILPALX-DQPFXZEUSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O[C@@H]1[C@@H](CO)O[C@H](OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)[C@H](O)[C@H]1O)C(=O)O
pkc0005832	Predicted	2	C20H24O20P2	HVCBOCMUNQCWQR-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)OC(=O)C(=CO)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)C1O)C(=O)O
pkc0005833	Predicted	2	C28H44O3	GECKMLQNUBRHQV-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC=C4CC(O)CCC4(CO)C3(O)CCC21C)C(C)C
pkc0005834	Predicted	2	C56H90O3	GYUQBJDFBBLCMO-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(O)CC4CC(OC5CCC6(C)C(CC(O)=C7C6CCC6(C)C7CCC6C(C)CCC(=C)C(C)C)C5)CCC4(C)C3CCC21C)C(C)C
pkc0005835	Predicted	2	C29H48O3	FFJJJARANCKKKE-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2(O)C3=C(CCC12C)C1(C)CCC(O)C(C)C1CC3O)C(C)C
pkc0005836	Predicted	2	C20H34O3	GLAIYBKITOZQAI-UHFFFAOYSA-N	C=CC(O)(CCC=C(C)C)COCC(O)(C=C)CCC=C(C)C
pkc0005837	Predicted	2	C26H30N2O14	QZQLIWFNCNCGMN-MUJFCQTISA-N	C=C(OC1C=C(C(=O)O)C=CC1N)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC(=O)C(=C)OC1C=C(C(=O)O)C=CC1N
pkc0005838	Predicted	2	C56H86O3	YNMLHAUUNWFKCR-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC=C4CC(OC5CC6=CC=C7C8CCC(C(C)CCC(=C)C(C)C)C8(C)CCC7C6(C)C(O)C5)CC(O)C4(C)C3CCC21C)C(C)C
pkc0005839	Predicted	2	C28H46O3	PZFLLPAODZLJIV-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)C(O)CC4(C)C3CC(O)C21C)C(C)C
pkc0005840	Predicted	2	C29H48O3	SCKCTZNISRMTCW-UHFFFAOYSA-N	C=C(C(C)C)C(O)CC(CO)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3
pkc0005841	Predicted	2	C40H34O21	LBYFRGZCDUPGRM-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=CC1OC1C=CC(C(=O)OC(=O)C2=CC(OC(=C)C(=O)O)C(OC3C=CC(C(=O)O)=CC3OC(=C)C(=O)O)C=C2)=CC1OC(=C)C(=O)O)C(=O)O
pkc0005842	Predicted	2	C16H17O14P	CGVWUKVHEPLRRE-UHFFFAOYSA-N	C=C(OC(=O)C(=C)OC1C(OP(=O)(O)O)C=C(C(=O)O)CC1OC(=C)C(=O)O)C(=O)O
pkc0005843	Predicted	2	C20H34O5	XNKBVQOJRPXJTF-UHFFFAOYSA-N	C=C(C)C(O)CCC(C)(O)C=COC(CCC(C)(O)C=CO)C(=C)C
pkc0005844	Predicted	2	C28H46O3	IDPYMACYQLONOU-UHFFFAOYSA-N	C=C(CCC(C)C1(O)CCC2C3=CCC4CC(O)(O)CCC4(C)C3CCC21C)C(C)C
pkc0005845	Predicted	2	C17H32O17P2	OYLXXAGLKWEQEN-VJRKOSMSSA-N	C=C(C)CCOP(=O)(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O)OP(=O)(O)O
pkc0005846	Predicted	2	C20H34O5	BNDCLJVWQKRFMQ-UHFFFAOYSA-N	C=C(C)C(O)CCC(C)(O)C(=C)OC(C)(CCC(O)C(=C)C)C(=C)O
pkc0005847	Predicted	2	C28H40O2	VNONAHKGDZGLJW-UHFFFAOYSA-N	C=C(C=CC(C)C1CC(O)C2C3=CC=C4CC(=O)CCC4(C)C3CCC12C)C(C)C
pkc0005848	Predicted	2	C30H35O28P3	VRWWCIHHPWTWRZ-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC(=O)C1=CC(OP(=O)(O)O)C(OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)C(OC(=C)C(=O)O)C1)C(=O)O
pkc0005849	Predicted	2	C34H54O7	YJLVIBXPJNFUCM-XZLWSLGUSA-N	C=C(CCC(C)C1CCC2C3=CC(O)=C4CC(O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC4(C)C3CCC21C)C(C)C
pkc0005850	Predicted	2	C34H56O7	QHJNKFXZFHYTOH-GUGBPBONSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1CC3)C(C)CO
pkc0005851	Predicted	2	C40H44O31P2	AQWZODLVCQWJRY-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC(=O)C(=C)OC2CC(C(=O)OC(=O)C3=CC(OP(=O)(O)O)C(O)C(OC(=C)C(=O)OC4C=C(C(=O)O)CC(OC(=C)C(=O)O)C4O)C3)=CC(OP(=O)(O)O)C2O)C1O)C(=O)O
pkc0005852	Predicted	2	C32H38O21	QUAAEYNCIRMHJX-CDUFRDFBSA-N	C=C(OC1C=C(C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]3OC(=O)C3=CC(OC(=C)C(=O)O)C(O)C=C3)[C@H]2O)C=CC1O)C(=O)O
pkc0005853	Predicted	2	C30H29N3O13	PEOORGOULPHPQQ-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)OC(=O)C(=C)OC2C=C(C(=O)OC(=O)C(=C)OC3C=C(C(=O)O)C=CC3N)C=CC2N)C=CC1N)C(=O)O
pkc0005854	Predicted	2	C34H56O7	ZHBNNVPYRHKTOZ-RLSYUWIYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1C(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3)C(C)C
pkc0005855	Predicted	2	C16H23O16P	XJBXLQQAQNVKJJ-GUQAMANJSA-N	O=C(O)C1=CC(OP(=O)(O)O)C(O)C(OC(=CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)O)C1
pkc0005856	Predicted	2	C10H18O3	XAWBFCWCRYGKPQ-UHFFFAOYSA-N	CC(C=CO)=CC(O)CC(C)(C)O
pkc0005857	Predicted	2	C10H13O12P	KVVSZYVXEDGVNC-UHFFFAOYSA-N	O=C(O)C(=CO)OC1CC(C(=O)O)=C(O)C(OP(=O)(O)O)C1O
pkc0005858	Predicted	2	C68H110O11	VWIGTTUECGFNFJ-TUZNPQOASA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@H]5[C@@H](OC6CCC7(C)C(CC=C8C7CCC7(C)C8CCC7C(C)CCC(=C)C(C)C)C6)O[C@H](CO)[C@@H](O)[C@@H]5O)CCC4(C)C3CCC21C)C(C)C
pkc0005859	Predicted	2	C28H46O3	SVESOFWHBSNCSO-UHFFFAOYSA-N	C=C(CCC(C)(O)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21CO)C(C)C
pkc0005860	Predicted	2	C34H34N4O6	YEOFDMPWDJKPAT-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(c(C)c5CCC(=O)O)c(O)c1n2)C(CCC(=O)O)=C4CO)c(C)c3C=C
pkc0005861	Predicted	2	C68H66N8O9	BCSKXHWRWZFVIK-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(c(C)c3C=C)c(Oc3c4nc(cc5[nH]c(cc6nc(cc7[nH]c3c(C)c7C=C)C(C)=C6C=C)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c3nc(cc4[nH]c(cc1n2)c(C)c4CCC(=O)O)C(CCC(=O)O)=C3C
pkc0005862	Predicted	2	C10H20O6	BZANQLIRVMZFOS-SPFKKGSWSA-N	CCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0005863	Predicted	2	C28H44O3	HPXZOTRLKBBBLK-UHFFFAOYSA-N	C=C(CCC(C)(O)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)(C)O
pkc0005864	Predicted	2	C10H12O7	UOLKFOIIOFGUPU-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=CC1O)C(O)(O)O
pkc0005865	Predicted	2	C10H18O4	ACBGHNNFFDZOES-UHFFFAOYSA-N	CC1(C=CO)CC(O)C(C(C)(C)O)O1
pkc0005866	Predicted	2	C26H28O23P2	KPTHCWDFLIKYPX-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)OC(=C)C(=O)OC(=O)C(=C)OC(=O)C(=C)OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O
pkc0005867	Predicted	2	C11H16O8	IWTVWQBWVOJYEY-PRKAOEEVSA-N	C=C(CC(=O)O)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)C[C@H]1O
pkc0005868	Predicted	2	C28H44O3	VINYJGWWBVUBRJ-UHFFFAOYSA-N	C=C(CCC(C(O)O)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0005869	Predicted	2	C20H27O16P	VSYNZQGJUQKGRP-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC(=O)C2=CC(OP(=O)(O)O)C(O)C(OC(=C)C(O)O)C2)C1O)C(O)O
pkc0005870	Predicted	2	C17H16O10	PGVSAIMJJCTMES-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)OC2C=C(C(=O)O)C(O)=CC2O)C=CC1O)C(=O)O
pkc0005871	Predicted	2	C20H34O4	XHDFRXZKKNSDSG-UHFFFAOYSA-N	C=CC(C)(O)CCC(OC(C(=C)C)C(O)CC(C)(O)C=C)C(=C)C
pkc0005872	Predicted	2	C10H10O6	IRUBQORNCCPWGC-UHFFFAOYSA-N	C=C(C=O)CC(=O)OC(=O)CC(=C)C(=O)O
pkc0005873	Predicted	2	C10H16O2	PTGTYMNBQMJYHQ-UHFFFAOYSA-N	C=C(CCC=C(C)C)C(O)=CO
pkc0005874	Predicted	2	C28H46O3	YWKZVIWEEVAKJQ-UHFFFAOYSA-N	C=C(CCC(C)(O)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3)C(C)CO
pkc0005875	Predicted	2	C16H28O8	RBWNGCNSGUDOTA-IAFASWQASA-N	C=CC(C)(CCC(O)C(=C)C)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)C1(O)O
pkc0005876	Predicted	2	C16H28O7	WEHZDNHJZBEGME-MUGRSDNVSA-N	C=CC(C)(O)CCC=C(C)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0005877	Predicted	2	C28H46O3	TWMGVUNJLHHRNE-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2(O)C3=CCC4CC(O)CCC4(C)C3CCC12C)C(C)CO
pkc0005878	Predicted	2	C8H16O3	UDOKTRHHPKETJL-UHFFFAOYSA-N	CCC(O)CCC(O)C=CO
pkc0005879	Predicted	2	C13H12O9	DFLTZCLLJORWLB-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=CC1O)C(=O)OC(=CO)C(=O)O
pkc0005880	Predicted	2	C13H15NO7	BIMDUAMSKKGUAJ-UHFFFAOYSA-N	C=C(OC(O)C(=C)OC1C=C(C(=O)O)C=CC1N)C(=O)O
pkc0005881	Predicted	2	C28H46O3	FZIVBEXUIVNSKZ-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)(O)CC(O)C4(C)C3CCC21C)C(C)C
pkc0005882	Predicted	2	C58H94O3	YJFUOGQYATUZEV-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)C(O)CC(OC2CC(O)C4(C)C5=C(CCC4C2C)C2CCC(C(C)CCC(=C)C(C)C)C2(C)CC5)C(C)C1CC3)C(C)C
pkc0005883	Predicted	2	C32H43O26P	JKXDERWGTHCRHI-GOQXRYMLSA-N	C=C(OC1CC(C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=CC(O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2OC(=O)C2=CC(OP(=O)(O)O)C(O)C(OC(=C)C(=O)O)C2)C1O)C(=O)O
pkc0005884	Predicted	2	C56H90O2	QAUQANFURYLTIM-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(OC5CCC6(C)C(CC=C7C8CCC(C(C)CCC(=C)C(C)C)C8(C)CC(O)C76)C5)CCC4(C)C3CCC21C)C(C)C
pkc0005885	Predicted	2	C29H48O3	FOMAVFOYBOIZAW-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21CO)C1(C)CCC(O)C(C)C1(O)CC3)C(C)C
